anime_id,genre,type,episodes,rating,members
8764,"Comedy, Historical",TV,39,6.46,129
8763,"Comedy, Historical",TV,77,6.47,170
10246,Kids,Special,1,6.3,89
33335,"Fantasy, Kids",OVA,18,8.17,93
33349,"Fantasy, Kids",OVA,18,5.33,33
18937,"Adventure, Comedy, Fantasy, Kids, Magic",TV,101,6.85,120
29972,Dementia,ONA,1,3.02,99
19495,"Comedy, Romance, School, Slice of Life",ONA,3,6.56,260
31255,"Comedy, School",Special,1,4.75,67
11673,"Adventure, Kids",Movie,1,6.44,202
29507,"Kids, Music",TV,4,6,42
19463,"Adventure, Comedy",OVA,1,4.6,56
25095,"Adventure, Kids",OVA,3,7.25,44
17223,"Adventure, Drama, Shoujo",OVA,1,5.3,112
20239,"Comedy, Seinen, Slice of Life",TV,25,6.5,71
9862,"Adventure, Fantasy, Magic, Shoujo",Movie,1,5.51,213
20873,"Comedy, Martial Arts, Parody",ONA,8,5.1,145
22953,"Comedy, Martial Arts, Parody",ONA,3,3.96,96
23709,Fantasy,OVA,1,7.25,55
17263,"Comedy, Kids",Movie,1,6.2,92
30927,"Drama, Fantasy, Kids",OVA,1,4.67,35
26341,"Drama, Kids",OVA,1,6.17,56
30086,"Comedy, Drama",Movie,1,4.26,105
9811,"Comedy, Fantasy",TV,43,6.75,109
23651,"Comedy, Kids",Movie,1,6.6,72
33885,Music,Music,1,5.24,66
29271,"Kids, Parody",OVA,1,7,51
22563,"Fantasy, Kids",OVA,1,5.91,86
29273,"Historical, Kids",OVA,1,5.7,58
29267,"Kids, Sci-Fi",OVA,1,5.55,45
29269,"Kids, Sci-Fi",OVA,1,5.67,50
28575,"Drama, Historical, Kids",OVA,1,7,44
12643,"Comedy, Sci-Fi",OVA,1,5.25,74
32783,Music,Music,1,4.24,69
11545,"Drama, Historical",TV,16,5.68,200
15913,"Adventure, Comedy, Fantasy, Kids",TV,46,7.15,117
28759,"Adventure, Fantasy",Movie,1,7.67,65
24877,"Comedy, Kids",Movie,1,4.7,67
20529,Music,Music,1,5.34,125
17667,"Comedy, School",TV,70,6.44,98
9807,Kids,TV,140,6.06,93
31583,Dementia,Movie,1,3.9,129
34412,Music,Music,1,6.76,239
29499,"Fantasy, Kids",Special,1,7,41
3251,"Action, Kids",TV,50,5.54,190
10539,Comedy,TV,22,3.62,168
26141,"Historical, Kids",OVA,1,8.5,71
33059,"Kids, Music",Music,1,5.2,40
10603,Historical,Movie,1,5.8,125
10602,Historical,Movie,1,4.3,119
10623,Adventure,TV,13,7.06,359
5930,"Fantasy, Shoujo, Supernatural",OVA,2,5.79,182
23015,"Adventure, Comedy, Kids",TV,26,5.8,61
27693,"Romance, Seinen",TV,77,6.36,150
21121,"Romance, Seinen",OVA,1,6.38,79
10964,"Action, Drama, Sports",Movie,1,6.2,140
33562,"Action, Comedy, Supernatural",TV,12,7.6,216
28749,Historical,Movie,1,7,99
2750,"Adventure, Comedy",Movie,1,6.57,140
24257,"Historical, Romance",Special,1,5.06,86
18389,"Comedy, Police",ONA,6,5.78,147
19961,"Comedy, Slice of Life",TV,46,6.77,156
24465,"Comedy, Kids",TV,42,6.86,61
18587,Kids,OVA,1,6.04,155
30264,"Fantasy, Kids",OVA,1,5.83,99
22455,"Fantasy, Kids",OVA,1,6.51,113
22457,"Fantasy, Kids",OVA,1,6.35,90
29535,Kids,OVA,1,6.17,65
18085,"Fantasy, Kids",OVA,1,6.26,143
22489,"Fantasy, Kids",OVA,1,5.76,117
18031,Kids,OVA,1,6.43,110
22481,"Fantasy, Kids",OVA,1,6.55,103
18823,Kids,OVA,1,5.59,110
18083,"Fantasy, Kids",OVA,1,6.06,126
17953,Kids,OVA,1,6.3,104
22479,"Fantasy, Kids",OVA,1,6.81,101
22487,"Fantasy, Kids",OVA,1,6.91,134
18589,Kids,OVA,1,6.61,111
29539,"Fantasy, Kids",OVA,1,6.8,60
22447,"Fantasy, Kids",OVA,1,5.93,106
22449,"Fantasy, Kids",OVA,1,6.04,102
17955,"Fantasy, Kids",OVA,1,6.64,159
29537,"Fantasy, Kids",OVA,1,6.57,59
22491,"Fantasy, Kids",OVA,1,6,103
32622,"Adventure, Fantasy, Kids",Movie,1,5.14,41
17481,"Fantasy, Kids",OVA,1,5.83,140
17957,"Kids, Slice of Life",OVA,1,6.63,124
22483,"Fantasy, Kids",OVA,1,6.33,95
29541,"Fantasy, Music",OVA,1,6.6,57
18829,Kids,OVA,1,6,100
18825,Kids,Special,1,6.14,109
17951,"Fantasy, Kids",OVA,1,6.31,152
30263,"Fantasy, Kids",OVA,1,6.27,99
22459,"Fantasy, Kids",OVA,1,6.47,94
9770,"Fantasy, Kids",TV,26,5.67,210
18029,"Fantasy, Kids",OVA,1,6.94,123
22477,"Fantasy, Kids",OVA,1,6.67,102
22445,"Fantasy, Kids",OVA,1,6.64,96
22485,"Fantasy, Kids",OVA,1,6.18,113
22461,"Fantasy, Kids",OVA,1,6.05,99
22495,"Fantasy, Kids",OVA,1,6.21,90
18033,"Fantasy, Kids",OVA,1,6.23,109
25871,"Comedy, Kids, Slice of Life",OVA,16,6.04,100
30064,"Fantasy, Kids",OVA,4,5.25,65
18827,"Fantasy, Kids, Magic",Movie,1,6.36,141
11521,"Comedy, Fantasy, Kids",TV,13,5.84,201
22439,"Comedy, Kids, Mystery",TV,13,5.94,110
22441,"Comedy, Fantasy, Kids",TV,27,6.38,115
31585,Dementia,Movie,1,2.69,92
29181,"Kids, Music",Music,1,3.33,80
4417,Comedy,ONA,6,6.04,129
28353,"Drama, Slice of Life",OVA,1,8.33,44
16552,Sports,Movie,1,4.5,81
30512,"Comedy, Seinen",OVA,2,5.21,519
11203,"Adventure, Comedy, Game, Kids",TV,104,6.33,101
18273,"Action, Adventure, Martial Arts, Shounen",Movie,1,3.8,98
15479,"Adventure, Comedy, Fantasy, Kids, Magic",TV,26,6.32,144
28563,"Drama, Kids",OVA,1,8.4,49
23659,Drama,Movie,1,6.42,139
23675,"Fantasy, Kids",Special,1,7.56,138
32645,"Adventure, Drama, Fantasy, Historical",Movie,1,7.44,68
26111,"Drama, Kids",OVA,1,6.78,307
26099,"Drama, Kids",OVA,1,7,65
2694,"Drama, Historical",TV,25,6.27,608
8967,Drama,OVA,2,6.59,124
34222,"Fantasy, Horror, Seinen, Vampire",ONA,12,5.14,160
24089,"Action, Comedy, Seinen",OVA,1,5,84
9882,"Horror, Mystery",TV,41,7.14,344
32943,Sports,Special,1,5.52,171
33217,"Music, Space",Music,1,4.4,74
33215,"Adventure, Music",Music,1,3.73,59
33580,"Historical, Kids, Music",Music,1,4.58,38
31235,"Drama, Historical",Movie,1,7.3,259
22327,"Adventure, Fantasy",OVA,1,6.63,71
26217,"Drama, Kids",OVA,1,7,81
7175,"Comedy, Parody, Super Power",TV,12,6.17,179
22821,"Comedy, Parody, Super Power",TV,38,6.7,105
13207,"Comedy, Historical, Parody",TV,9,5.37,126
18241,"Comedy, Parody, Super Power",TV,38,7,112
13431,"Comedy, Parody, Super Power",TV,38,6.62,151
8355,"Comedy, Parody, Super Power",Movie,1,5.47,118
8356,"Comedy, Parody, Super Power",Movie,1,5.06,114
8357,"Comedy, Parody, Super Power",Movie,1,5.27,122
30753,"Comedy, Parody",OVA,1,6.4,54
13499,"Adventure, Comedy, Parody, Space",Special,1,4.33,82
13433,"Comedy, Parody, Super Power",ONA,78,6.1,101
30752,"Comedy, Parody",Special,2,6,47
17405,Horror,OVA,1,6.17,213
22985,"Comedy, Fantasy, Kids, Supernatural, Vampire",Special,1,4.78,178
23303,"Drama, Historical, Slice of Life",OVA,1,5.75,64
7967,"Drama, Historical",Movie,1,7.07,282
26009,"Comedy, Kids",ONA,1,5.31,60
23125,"Kids, Slice of Life",Movie,1,6.5,68
30072,Historical,Movie,1,4.92,78
34115,Drama,Movie,1,4.22,29
27375,Drama,Movie,1,6,60
26323,"Drama, Historical, Kids",OVA,1,6.5,49
21549,"Comedy, Slice of Life",TV,13,4.88,85
10509,Kids,Movie,1,6.28,120
16828,"Action, Mecha, Shounen",Movie,1,3.5,83
5207,Comedy,ONA,7,3.97,127
29587,Kids,Movie,1,4.13,106
30134,"Action, Adventure",Movie,1,5,55
16556,"Adventure, Fantasy, Historical",Movie,1,5.08,81
30058,"Action, School",ONA,1,5.85,106
6150,"Historical, Kids, Slice of Life",Movie,1,6.13,145
28263,"Kids, Mystery, School, Supernatural",OVA,1,6.14,82
18309,"Action, Adventure, Historical, Shounen",Movie,1,4.85,76
30161,Music,Music,1,4.29,50
5927,"Comedy, Romance, Sci-Fi",OVA,4,6.18,178
11213,Sci-Fi,TV,260,6.76,117
23909,"Adventure, Kids, Sci-Fi",OVA,1,5.17,73
8191,"Comedy, Sci-Fi",TV,26,6.07,160
8192,"Comedy, Sci-Fi",Special,1,6,106
29451,"Kids, Music",Music,1,4.25,91
19073,"Fantasy, Kids",OVA,1,5.64,60
18747,"Drama, Kids",OVA,1,5.9,70
30981,"Drama, Kids",OVA,1,6.17,43
33396,"Adventure, Drama, Historical, Martial Arts, Romance",ONA,54,8,59
33305,"Action, Drama, Fantasy, Historical, Martial Arts",ONA,41,7.57,171
30268,"Action, Martial Arts, Shounen",Movie,1,5.17,39
19957,"Adventure, Drama, Historical",Movie,1,5.93,111
3414,Comedy,TV,78,6.09,168
9950,"Action, Super Power",TV,13,7.4,170
32831,"Action, Sports",ONA,1,4.43,97
16776,Drama,Movie,1,5.14,109
19681,"Comedy, Fantasy, Kids",TV,26,6.63,157
16824,"Shounen, Sports",Movie,1,4.17,68
16808,"Action, Adventure, Demons, Kids, Super Power",Movie,1,4.81,89
16560,"Action, Mecha, Sci-Fi",Movie,1,4.52,99
25091,"Historical, Kids",Movie,1,6.83,57
19071,Kids,OVA,1,5,61
10238,Comedy,Movie,1,5,94
22887,"Adventure, Kids",Movie,1,6.4,59
9781,"Action, Mecha, Sci-Fi",TV,20,6.37,155
29671,Psychological,Movie,1,4.74,88
16007,Fantasy,Movie,1,5,136
9902,Kids,TV,20,6,73
28485,"Drama, Slice of Life",OVA,1,6,45
6060,Romance,OVA,1,5.93,247
9518,Comedy,TV,13,6.9,274
3164,Comedy,TV,13,7.1,260
26309,"Drama, Kids",OVA,1,5,56
27853,"Kids, School",OVA,1,6.33,45
31135,Dementia,Movie,1,4,57
32254,"Game, Kids",ONA,1,5.35,59
30938,Drama,OVA,1,5.5,38
28483,"Drama, School, Slice of Life",OVA,1,7.67,46
26329,"Drama, Kids",OVA,1,8,66
20079,"Comedy, Slice of Life",TV,39,7.33,87
20081,"Comedy, Slice of Life",TV,46,5.75,75
29651,"Drama, Historical, Samurai",Movie,1,3.85,81
21053,Comedy,TV,10,5.44,95
19965,"Adventure, Fantasy",TV,12,5.63,72
29814,Kids,Movie,1,4.42,78
26227,"Drama, Kids",OVA,1,6.33,53
19947,"Action, School, Sports",TV,26,7.23,167
21467,"Comedy, Historical, Kids",Movie,1,6.31,89
21475,"Comedy, Historical, Kids",Movie,1,6.86,73
23575,"Comedy, Historical, Kids",Special,1,5.9,71
3973,Comedy,ONA,24,6.24,125
34179,Sci-Fi,ONA,2,5.4,234
24577,Comedy,Movie,1,6.17,79
29926,Kids,Movie,1,4.28,89
8786,"Comedy, Sports",TV,104,6.8,184
26299,"Drama, Historical, Kids",OVA,1,8,47
28235,"Comedy, Drama, Romance, Samurai, Sci-Fi",Movie,1,7.22,109
32227,Kids,Movie,1,4.11,53
16259,"Action, Sci-Fi",OVA,6,6.08,116
26241,"Drama, Kids",OVA,1,5.71,48
26297,"Drama, Historical, Kids",OVA,1,7,46
14211,Historical,TV,312,6.68,155
24051,"Adventure, Comedy",ONA,1,5.06,94
29709,Dementia,Movie,1,5.29,58
10847,Comedy,TV,4,5.47,332
25109,Slice of Life,ONA,2,4.8,107
6384,"Action, Seinen",OVA,2,6.2,114
33387,"Comedy, Fantasy",ONA,12,4.22,63
11421,"Adventure, Kids",TV,13,5.04,118
25305,"Drama, Historical",Movie,1,7.4,99
19583,"Comedy, Parody",OVA,1,5.13,56
28021,"Comedy, Martial Arts, Sci-Fi, Space",OVA,2,8,62
25473,"Historical, Samurai",OVA,5,5.86,60
32845,"Drama, Music",Music,1,5.11,72
10760,Drama,Movie,1,6,120
23183,Comedy,Movie,1,7,77
20025,"Comedy, Kids",TV,240,7.33,82
9496,"Fantasy, Romance, Seinen",Movie,1,5.39,134
32107,"Comedy, Slice of Life",OVA,1,5.84,154
23353,"Action, Drama, Seinen",OVA,1,6.73,100
34121,"Music, Slice of Life",ONA,1,4.86,63
28071,"Comedy, Ecchi",TV,16,5.75,96
26119,"Drama, Historical, Kids",OVA,1,6.33,52
27561,"Comedy, Parody, Sports",Movie,1,4.17,60
33779,"Comedy, Fantasy",Special,3,5.89,130
29367,"Adventure, Kids",TV,15,7,49
18323,"Drama, Historical",Movie,1,4.36,60
10247,"Comedy, Kids",OVA,1,6.31,80
32252,Comedy,Movie,1,6.67,35
3947,"Comedy, Drama, Slice of Life",TV,64,7.11,323
24041,"Adventure, Comedy, Parody",TV,10,8.33,57
29928,Kids,Movie,1,4.52,79
16399,"Action, Sci-Fi, Super Power",Movie,1,4.54,83
29207,"Drama, Fantasy, Kids",OVA,1,6.13,45
23869,Slice of Life,OVA,1,6,56
29623,Drama,Movie,1,5.64,107
30764,"Drama, Kids",OVA,1,4.88,47
30970,"Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Samurai, Supernatural",OVA,6,8.5,49
28489,"Comedy, Horror, Shounen, Sports",OVA,1,5.14,69
26331,"Comedy, Demons, Drama, Kids",OVA,1,7.33,53
32800,Music,Music,1,4.28,66
29645,Dementia,Movie,1,3.77,98
33886,"Dementia, Music",Music,1,4.31,52
6701,"Adventure, Fantasy, Kids, Magic",TV,26,6.1,169
30761,"Fantasy, Kids",OVA,1,4.92,44
10741,"Adventure, Drama, Police",OVA,2,5.86,124
17291,"Action, Comedy, Fantasy, Game, Shounen",TV,52,6.94,188
33144,"Drama, Fantasy, Horror",Movie,1,6.22,121
28565,"Drama, Kids",OVA,1,7.5,43
28549,"Drama, Kids",OVA,1,6.33,48
32777,Music,Music,1,3.53,67
28145,"Action, Adventure, Sci-Fi",TV,130,6.86,74
30157,"Kids, Music",Music,1,4.06,72
20835,"Comedy, Ecchi, School",ONA,10,5.96,473
30392,Slice of Life,Movie,1,5.4,110
29752,"Comedy, Slice of Life",ONA,2,3.59,123
11857,"Shounen, Sports",TV,27,6.68,128
19063,"School, Sports",OVA,2,5.88,82
32092,"Music, Sci-Fi",Music,1,3.56,63
10889,Comedy,TV,31,6.8,127
18533,"Adventure, Drama",Movie,1,6.77,190
17473,"Adventure, Kids",OVA,1,5.45,70
19627,"Drama, Slice of Life",OVA,1,5.73,162
9525,"Drama, Historical",Special,1,6.97,235
11767,"Action, Mecha, Sci-Fi",OVA,1,5.36,508
29409,Kids,Movie,1,3.5,103
21021,"Adventure, Fantasy, Kids, Sci-Fi",Movie,1,5.67,134
6072,"Adventure, Fantasy, Kids",Movie,1,5.7,286
27845,Kids,OVA,2,6.25,49
31016,"Drama, Historical, Kids",OVA,1,6.33,39
25057,"Comedy, Drama, Kids",Special,1,5.67,50
9606,Kids,Movie,1,6.13,68
33870,Comedy,ONA,1,4.17,39
33869,Comedy,ONA,1,3.92,38
33868,Comedy,ONA,1,4.17,36
32473,"Kids, Music",Music,1,4.75,38
29748,"Comedy, Kids",TV,12,6.33,46
33695,Comedy,Special,2,3.41,61
30921,Supernatural,Movie,1,6.28,855
10757,Drama,Movie,1,5.33,148
33134,Fantasy,Movie,1,7,35
33135,Fantasy,Movie,1,6.5,45
33136,Fantasy,Movie,1,5.67,33
30457,Comedy,Movie,1,6.19,101
33133,Fantasy,Movie,1,5.5,56
29746,Comedy,TV,25,5.67,42
10965,"Adventure, Mystery, Sci-Fi, Supernatural",TV,34,6.73,98
29870,Romance,Movie,1,4.49,119
18475,Sports,OVA,1,5.67,79
29677,"Drama, Historical",Movie,1,4.22,109
7856,Dementia,Movie,1,6.76,174
29529,"Adventure, Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Supernatural",TV,26,7.17,85
10236,"Adventure, Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Supernatural",TV,52,5.94,129
29527,"Adventure, Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Samurai, Supernatural",TV,65,7.5,87
33219,"Comedy, Magic, Romance, Sci-Fi, Slice of Life, Supernatural",Movie,1,7.29,7178
19497,"Fantasy, Kids",OVA,1,5.19,84
23569,Slice of Life,Movie,1,7.25,86
33607,Historical,Movie,1,9.33,44
29381,"Dementia, Sci-Fi",Movie,1,6.83,52
29383,"Dementia, Sci-Fi",Movie,1,5.5,54
22975,"Comedy, Horror, Kids, Shounen",Movie,1,5.88,93
22977,"Comedy, Horror, Kids, Shounen",Movie,1,6.22,83
30777,"Comedy, Supernatural",TV,13,4.9,262
32197,Comedy,Special,13,4.6,48
19087,"Adventure, Comedy, Kids",TV,195,5.65,101
15067,"Adventure, Comedy",Movie,1,5.81,167
30313,"Adventure, Comedy",Movie,1,5,102
19587,"Adventure, Comedy, Kids",Movie,1,6.73,107
5581,"Action, Adventure",Special,1,6.03,141
8899,"Action, Adventure, Kids, Sci-Fi",TV,65,6.49,213
21551,Sci-Fi,Movie,1,8,64
28111,Drama,OVA,1,5.54,62
19053,Music,Movie,1,4.75,88
17403,Mystery,Special,1,6.73,301
19987,"Adventure, Comedy, Kids",TV,105,6.75,71
19505,"Adventure, Shounen",TV,31,7,98
29481,"Fantasy, Kids",Special,1,4.33,61
30704,Comedy,Special,14,5.13,106
23613,"Comedy, Parody, Slice of Life",Movie,1,5.86,54
31015,"Drama, Historical, Kids",OVA,1,8.5,34
30245,Drama,Special,1,5,92
29985,Dementia,Movie,1,6.75,61
13769,"Action, Fantasy",TV,23,6.89,202
19993,"Adventure, Comedy, Kids",TV,54,6.2,64
13817,"Comedy, Slice of Life",Movie,14,6,137
13819,"Comedy, Slice of Life",Movie,12,5.41,100
30149,"Comedy, Slice of Life",Special,4,3.67,63
30150,"Comedy, Slice of Life",Movie,12,4.67,104
13831,"Comedy, Slice of Life",ONA,3,5.76,94
13823,"Comedy, Slice of Life",ONA,1,4.92,102
30148,"Comedy, Slice of Life",Special,2,4.5,60
13821,"Adventure, Comedy, Slice of Life",Movie,1,5.58,113
13827,"Comedy, Slice of Life",Movie,1,5.79,116
33177,Kids,Movie,1,3.89,49
31604,Comedy,ONA,6,4.38,53
30442,Comedy,ONA,1,4.45,71
31605,Comedy,ONA,1,5.11,44
31603,Comedy,ONA,1,4.25,57
30443,Comedy,ONA,1,3.74,84
30444,Comedy,ONA,1,4.14,71
30743,Slice of Life,OVA,1,6.36,209
24049,Mecha,ONA,1,4.12,132
30167,"Kids, Music",Music,1,3.36,90
21913,"Comedy, Historical, Kids",Special,3,4.76,71
31418,"Action, Military, School, Sci-Fi, Slice of Life",Movie,1,7.69,9439
26333,"Drama, Kids",OVA,1,5.25,53
18583,"Action, Martial Arts, Samurai",OVA,2,5.23,91
29551,Fantasy,Movie,1,4.79,103
17217,"Drama, Historical",Movie,1,8,125
23727,"Fantasy, Kids",Movie,1,5.5,53
23639,"Kids, Supernatural",Movie,1,4.85,101
9584,"Adventure, Kids, Supernatural",Movie,1,6.11,121
29491,"Fantasy, Kids",Movie,1,5,46
20123,"Comedy, Slice of Life",TV,130,5.43,75
8065,"Action, Adventure, Mecha",TV,50,6.37,208
5140,"Kids, Music",TV,20,7.05,159
27841,Kids,OVA,2,5.67,56
7479,"Historical, Martial Arts, Sports",TV,47,7.35,301
20127,"Comedy, Seinen, Slice of Life",TV,59,6.5,79
9371,Kids,TV,26,5.14,176
29661,Dementia,Movie,1,4.49,106
28571,"Drama, Kids",OVA,1,5.67,38
6366,"Action, Comedy, Drama, Slice of Life",OVA,1,6.27,145
32623,"Fantasy, Historical",Movie,1,4.43,40
28361,"Comedy, Shoujo, Slice of Life",OVA,1,4.55,93
24047,"Adventure, Kids",ONA,1,5.59,107
31926,Music,Movie,1,4.93,121
27721,"Fantasy, Kids",TV,26,6.64,236
27723,"Fantasy, Kids",TV,26,6.36,104
14039,"Action, Sci-Fi",OVA,1,7.75,542
29966,"Kids, Music",Music,1,4.28,88
21101,"Adventure, Kids",Movie,1,5,70
9832,Comedy,OVA,1,6.04,120
22111,Sports,Movie,1,5.2,71
26229,"Drama, Kids",OVA,1,6.33,47
32832,"Drama, Slice of Life",Movie,1,6.14,741
24681,"Adventure, Drama, Historical, Slice of Life",Special,2,6.24,103
20143,"Drama, Sports",Movie,1,6.67,78
29433,"Fantasy, Kids, Magic",Special,6,5.67,44
32420,"Kids, Music",Music,1,4.75,37
21099,"Fantasy, Kids",Movie,1,6.1,120
29453,"Kids, Music, Romance",Music,1,5.17,96
27837,Sports,OVA,1,5.67,100
17339,"Action, Drama",OVA,1,5.58,84
19515,"Seinen, Sports",OVA,3,6.25,88
22573,"Fantasy, Kids",OVA,1,5.91,93
22641,"Kids, Supernatural",OVA,1,5.54,76
17985,"Fantasy, Kids",OVA,1,6.5,117
18087,"Fantasy, Kids",OVA,1,6.15,110
17983,"Fantasy, Kids",OVA,1,6.1,113
22625,"Adventure, Fantasy, Kids",OVA,1,6,75
17489,"Adventure, Comedy, Kids",Movie,1,6.11,87
22605,"Fantasy, Kids, Sports",OVA,1,6,88
15663,"Adventure, Fantasy, Kids",OVA,1,6.21,134
22615,"Fantasy, Kids",OVA,1,6.84,78
22643,"Fantasy, Kids",OVA,1,6.1,61
22653,"Fantasy, Kids",OVA,1,6.17,60
17987,"Fantasy, Kids",OVA,1,6.49,116
22649,"Fantasy, Kids",Movie,1,6.3,63
22647,"Fantasy, Kids",OVA,1,6.62,67
22645,"Adventure, Kids",OVA,1,6.45,69
22637,"Fantasy, Kids",OVA,1,5.92,70
22639,"Kids, Magic",OVA,1,5.73,71
22619,Kids,OVA,1,6.31,71
22613,"Adventure, Fantasy, Kids",OVA,1,6.21,88
22651,"Fantasy, Kids",TV,6,6.62,71
8353,Comedy,TV,13,5.04,270
29679,"Demons, Drama",Movie,1,4.13,99
10237,"Adventure, Kids",TV,26,5.92,81
28965,"Comedy, Seinen",OVA,1,5.83,51
3870,"Shounen, Sports",TV,26,7.25,261
19683,"Shounen, Sports",Movie,1,4.78,85
7525,Sports,TV,26,6.5,135
26139,"Historical, Kids",OVA,1,8.67,48
5928,"Drama, Sci-Fi, Seinen",OVA,1,5.92,168
26225,"Drama, Kids",OVA,1,7.25,52
23085,"Comedy, School, Slice of Life",Movie,1,6.67,76
8492,"Fantasy, Kids",Movie,1,5.64,89
8494,"Fantasy, Kids",Movie,1,5.31,119
9292,Kids,Movie,1,6.12,158
29247,"Kids, Magic",OVA,1,5.65,68
17977,Kids,OVA,1,5,90
17483,Kids,OVA,1,4,82
17981,"Kids, Music",OVA,1,4.75,96
29249,"Kids, Magic",OVA,1,5.43,61
17485,Kids,OVA,1,5.65,98
17979,Kids,OVA,1,4.88,86
8883,"Comedy, Mecha",OVA,3,5.61,188
5192,"Adventure, Historical",Special,1,6.35,142
21749,Music,OVA,1,6.19,115
22595,Comedy,ONA,12,4.91,64
22597,Comedy,ONA,12,5,57
30976,"Drama, Kids",OVA,1,7,34
19941,"Drama, Historical",Movie,1,7.5,71
19995,"Adventure, Sci-Fi",TV,26,5,88
32989,"Comedy, Fantasy, Music",Special,1,5.78,290
33034,"Comedy, School, Slice of Life",Movie,1,7.23,4505
26231,"Drama, Kids",OVA,1,5.67,51
29555,Historical,Movie,1,4.21,101
3277,"Action, Comedy, Shounen, Sports",Movie,1,6.3,280
3275,"Action, Comedy, Shounen, Sports",Movie,1,6.44,280
3279,"Action, Comedy, Shounen, Sports",Movie,1,6.22,282
6012,"Drama, Historical",TV,13,6.53,275
10759,Drama,Movie,1,5.93,91
31071,Comedy,TV,5,4.14,234
32408,"Cars, Comedy",ONA,2,4.31,75
32448,"Historical, Kids",TV,1306,6.43,59
23349,Kids,TV,1565,5.56,116
30079,Fantasy,Special,12,3.53,109
33858,Comedy,ONA,1,3.46,34
32693,Kids,Movie,1,4.56,48
28035,"Kids, Sports",Movie,1,4.16,94
26233,"Drama, Kids",OVA,1,5.67,44
26327,"Drama, Kids",OVA,1,5.8,70
30407,Dementia,Movie,1,4.53,74
29549,"Fantasy, Kids",OVA,1,6.2,48
29543,Kids,OVA,1,6.4,49
22499,"Fantasy, Kids",OVA,1,6.54,80
33915,Comedy,ONA,1,4.25,64
34286,Psychological,Music,1,5.67,26
25061,"Comedy, Ecchi, Parody, Seinen",OVA,1,5.38,103
34120,Drama,ONA,1,5.13,31
31000,"Drama, Kids",OVA,1,7,44
18321,"Action, Adventure, Drama, Fantasy, Historical, Magic, Shounen",Movie,1,4.5,59
18301,"Action, Mecha, Sci-Fi, Shounen",Movie,1,3.5,61
30048,"Adventure, Comedy, Kids, Slice of Life",TV,13,4.2,55
23637,"Kids, Music",Movie,1,6.43,74
19585,"Comedy, Kids, Slice of Life",TV,63,6.72,160
22511,"Comedy, Demons",Movie,1,5.38,125
34503,Comedy,TV,24,3.4,75
33877,"Comedy, Police",Special,1,7,108
33874,"Comedy, Police",Special,1,6.96,117
33882,"Comedy, Police",Special,2,7,135
33880,"Comedy, Police",Special,2,6.64,105
33876,"Comedy, Police",Special,1,7.29,62
33878,"Comedy, Police",Special,1,7.05,101
33875,"Comedy, Police",Special,1,6.95,104
33879,"Comedy, Police",Special,2,7.2,100
33454,"Comedy, Police, Shounen, Slice of Life",Special,1,7.77,268
33881,"Comedy, Police",Special,2,7.18,116
30235,"Comedy, School",OVA,1,4.5,51
32430,"Kids, Music",Music,1,4.86,62
26091,"Drama, Kids",OVA,1,8.33,47
26345,"Drama, Fantasy, Kids",OVA,1,6.5,52
28569,"Drama, Fantasy, Kids",OVA,1,6.67,38
6261,"Adventure, Comedy, Drama, Kids",TV,26,6.42,153
24489,"Action, Drama, School, Shounen",OVA,3,5.6,74
31587,Dementia,Movie,1,3.79,130
30968,"Kids, Sports",OVA,1,7.33,34
28047,"Adventure, Historical, Romance",Movie,1,4.49,148
26293,Kids,OVA,1,7.5,46
26109,"Drama, Kids",OVA,1,6.33,52
26117,"Kids, Psychological, Sci-Fi",OVA,1,8,66
32759,"Drama, Music",Music,1,4.52,76
23829,"Comedy, Parody, Sci-Fi, Space",TV,24,5.17,76
29738,Music,TV,10,5.47,75
16263,"Kids, Slice of Life",OVA,1,5.8,83
24073,"Comedy, Fantasy",Movie,1,5.5,176
27519,"Comedy, Fantasy",TV,12,5.53,236
28885,"Comedy, Fantasy",ONA,11,4.78,91
30212,Dementia,Movie,1,4.25,79
15227,"Drama, Historical",Movie,1,8.14,8028
12981,"Historical, Slice of Life",OVA,1,5.63,289
26095,"Drama, Kids",OVA,1,6.33,54
10335,"Historical, Military",Special,1,6.45,164
17599,"Comedy, Kids, Sci-Fi",TV,26,5.75,72
25921,"Adventure, Kids",Movie,1,6,86
18081,"Fantasy, Kids",OVA,1,5.65,99
10564,"Action, Comedy, Seinen",OVA,3,5.9,96
29745,Kids,TV,60,6,43
29759,Kids,TV,51,4.67,45
23733,"Comedy, Slice of Life",ONA,2,4.6,189
33854,"Comedy, Slice of Life",ONA,1,5.4,48
7189,Comedy,TV,26,5.07,291
8595,"Adventure, Comedy, Fantasy, Kids, Magic",TV,52,6.18,102
33123,Comedy,TV,12,3.8,39
31239,"Comedy, Music",TV,240,6.75,74
33226,"Comedy, Mecha, Parody",ONA,17,6.13,200
20117,"Comedy, Slice of Life",TV,773,5.63,110
2173,"Adventure, Fantasy",Movie,1,5.94,181
17469,"Adventure, Fantasy",Movie,1,5.47,109
24159,"Comedy, School, Seinen, Sports",OVA,2,5.64,83
